OBJECTID,X,Y,Z
826,-181392,-2324423,992.0998941
827,-181336,-2324427,992.8827042
828,-181261,-2324410,994.0310688
829,-181226,-2324391,994.4693255
830,-181176,-2324372,994.8990627
831,-181134,-2324353,995.6690455
832,-181116,-2324444,996.338063
833,-181128,-2324488,996.4593926
834,-181172,-2324530,995.3967258
835,-181196,-2324528,994.9782772
836,-181221,-2324526,994.4347023
837,-181254,-2324433,994.1922368
838,-181240,-2324254,993.2398158
839,-181215,-2324144,992.5077568
840,-181188,-2324101,992.5654949
841,-181160,-2324058,992.8770302
842,-181142,-2324037,993.2201378
843,-181102,-2323950,992.581035
844,-181097,-2323883,991.7653358
845,-181118,-2323836,990.5269053
846,-181153,-2323766,988.1108923
847,-181156,-2323698,986.0364837
848,-181149,-2323609,983.8364085
849,-181097,-2323568,983.7774783
850,-181037,-2323528,984.6336066
851,-181028,-2323416,981.8557397
852,-181035,-2323303,979.4210835
853,-181038,-2323122,976.9929214
854,-181052,-2322986,975.2389326
855,-181072,-2322940,974.8479739
856,-181093,-2322893,974.3102045
857,-181113,-2322824,974.204769
858,-181107,-2322757,974.5773765
859,-181110,-2322689,975.4247611
860,-181052,-2322671,976.8459601
861,-181013,-2322697,977.2077791
862,-181269,-2323465,977.5562527
863,-181358,-2323142,969.2035394
864,-181421,-2323115,967.8403041
865,-181471,-2323021,966.8553881
866,-181466,-2323066,966.8538131
867,-181491,-2323177,967.5337402
868,-181495,-2323222,968.0660896
869,-181343,-2322739,970.2603926
870,-181369,-2322556,973.339599
871,-181255,-2322340,978.4268882
872,-181208,-2322367,979.3481023
873,-181205,-2322434,978.0061381
874,-181212,-2322524,975.9195343
875,-181142,-2322574,977.0013416
876,-182905,-2323696,965.9274431
877,-182991,-2323847,967.7667022
878,-182998,-2323937,968.5456705
879,-182856,-2323903,968.5456793
880,-182480,-2323280,965.6151471
881,-182151,-2323351,965.2156259
882,-182020,-2323563,970.4538759
883,-181942,-2323502,969.6679767
884,-182171,-2323709,972.4702054
885,-181633,-2322896,966.0646764
886,-181605,-2323056,965.6905658
887,-181652,-2323142,965.5462891
888,-181569,-2323441,971.9678962
889,-182461,-2322831,968.9552214
890,-182810,-2322691,972.7257926
891,-182975,-2322611,974.2949501
892,-183595,-2322809,973.6472633
893,-183667,-2322781,974.2642395
894,-183687,-2322622,977.5420569
895,-183644,-2322490,979.3882482
896,-183585,-2322472,978.5415946
897,-183511,-2322568,975.6416883
898,-181589,-2322337,976.2838948
899,-181755,-2322369,975.4361187
900,-181739,-2322483,972.9227082
901,-181081,-2322309,982.0700055
902,-180984,-2322226,982.0828387
903,-181114,-2322216,983.0655264
904,-181366,-2322197,979.3064217
905,-181232,-2322162,982.1581462
906,-181077,-2322264,982.5061856
907,-181065,-2322535,978.5321418
908,-181351,-2322738,970.1043592
909,-181444,-2322776,968.6277012
910,-181543,-2322475,974.0333037
911,-181303,-2322967,969.0881898
912,-181436,-2323091,967.4017949
913,-181303,-2322652,972.4117131
914,-181310,-2322314,978.1227239
915,-181317,-2322088,981.8071038
916,-181161,-2322190,982.7594654
917,-183053,-2322874,972.5816215
918,-183049,-2322717,972.9572074
919,-183016,-2322405,976.0394835
920,-183007,-2322293,977.8640477
921,-183121,-2322284,979.2386679
922,-183145,-2322282,978.9723952
923,-183261,-2322295,978.9577971
924,-184052,-2322796,976.8479058
925,-183923,-2322918,973.8268005
926,-183711,-2323025,972.8527197
927,-183603,-2323214,969.7409232
928,-183282,-2323284,968.3070402
929,-182839,-2323161,969.3337218
930,-182675,-2322747,971.3528114
931,-183682,-2323590,967.9434401
932,-183572,-2323756,968.6479522
933,-183398,-2323725,967.3544383
934,-183348,-2323819,968.2101317
935,-183246,-2323872,968.2271251
936,-183200,-2323696,966.5981628
937,-183160,-2323609,966.5544472
938,-182702,-2323712,966.2770666
939,-182676,-2323692,965.6992356
940,-182586,-2323586,965.3648945
941,-182556,-2323409,965.4923308
942,-182575,-2323340,965.390505
943,-182548,-2323207,965.5409568
944,-182480,-2323167,965.9623068
945,-182698,-2322520,971.9493953
946,-182662,-2322680,971.5306211
947,-182332,-2322751,967.7001849
948,-182328,-2322797,967.2971618
949,-182235,-2323074,965.4009397
950,-182223,-2323232,965.3550487
951,-182218,-2323480,965.6422655
952,-181985,-2323116,965.6368339
953,-182036,-2323134,965.6431941
954,-182057,-2323200,965.4387616
955,-182098,-2323310,965.4640481
956,-182218,-2323480,965.6422655
957,-182368,-2323626,967.009855
958,-182778,-2323324,966.6292698
959,-182867,-2323317,967.6782128
960,-182927,-2323245,969.2651066
961,-182972,-2323196,969.1216825
962,-183013,-2323193,969.5453375
963,-182986,-2323262,969.1827045
964,-182962,-2323377,968.5517081
965,-182494,-2323976,973.6571324
966,-182458,-2324137,976.855873
967,-182790,-2323998,970.8832127
968,-183055,-2323730,966.3590318
969,-183151,-2323700,966.3330006
970,-183248,-2323692,966.5178716
971,-183281,-2323689,966.5570392
972,-183312,-2323147,967.9516108
973,-183307,-2323192,967.6946773
974,-183311,-2323237,968.4009402
975,-183374,-2323209,969.634019
976,-183386,-2323051,971.3667154
977,-183410,-2323049,971.6386106
978,-183443,-2323046,972.2554432
979,-183362,-2323368,969.2344804
980,-183402,-2323252,969.5501335
981,-183539,-2323331,970.5206646
982,-183544,-2323398,969.2215907
983,-183450,-2323451,968.5817468
984,-183436,-2323587,967.2165756
985,-183573,-2323666,967.6680975
986,-183635,-2323729,968.3861509
987,-183653,-2323637,967.7699013
988,-183724,-2323609,967.6095568
989,-183832,-2323623,968.1374495
990,-183894,-2323483,969.0164707
991,-183628,-2324044,974.6595006
992,-183660,-2324042,975.0189621
993,-183755,-2324102,977.0285091
994,-183787,-2324099,977.4486775
995,-183843,-2324073,977.9293051
996,-183794,-2324076,977.265196
997,-182871,-2323879,968.0495078
998,-182860,-2323745,966.3265229
999,-183105,-2323636,965.9929251
1000,-182987,-2323487,966.8927222
1001,-182848,-2323273,968.8830294
1002,-182719,-2323193,966.7625835
1003,-182566,-2322913,971.3679485
1004,-182582,-2323429,965.482597
1005,-182396,-2323556,965.8873592
1006,-182351,-2323402,965.5530436
1007,-182276,-2323183,965.2987879
1008,-182344,-2322998,966.5704225
1009,-182769,-2322897,973.4584326
1010,-182712,-2322699,971.1904846
1011,-182688,-2322386,974.3131966
