OBJECTID,X,Y,Z
689,-182567,-2322620,970.7892131
690,-182581,-2322484,971.2853455
691,-182589,-2322371,973.5807479
692,-182372,-2323356,962.4458135
693,-182401,-2323421,961.1480234
694,-182418,-2323532,963.4797451
695,-182285,-2323182,962.424247
696,-182132,-2322902,966.3908117
697,-181935,-2322782,966.4708765
698,-181803,-2323085,963.1224094
699,-181879,-2322697,967.2676651
700,-181929,-2322603,968.2686413
701,-181903,-2322582,969.1581866
702,-181768,-2322638,969.1316358
703,-181703,-2322643,969.1575074
704,-181641,-2322580,971.1079675
705,-181626,-2322604,970.0478707
706,-181949,-2322444,972.8137792
707,-182046,-2322324,973.9759418
708,-182134,-2322204,975.5269561
709,-182173,-2322179,975.926177
710,-182627,-2322345,974.1455774
711,-181870,-2323530,970.8726127
712,-181732,-2323541,972.6069141
713,-181653,-2323367,967.4875346
714,-181556,-2323060,964.9601364
715,-181443,-2322663,969.6342087
716,-181415,-2322508,973.2776776
717,-181396,-2322374,976.3995863
718,-181428,-2322259,977.5599152
719,-181450,-2322123,979.5730332
720,-181828,-2323826,979.9165322
721,-181913,-2324179,985.3774965
722,-181948,-2323997,982.0312252
723,-181980,-2323882,979.1702662
724,-182124,-2323848,976.7577457
725,-182247,-2324063,978.2657366
726,-181982,-2324331,985.5840404
727,-181974,-2324220,984.7332073
728,-181858,-2324004,984.1418624
729,-181807,-2324188,986.8045994
730,-181789,-2324369,988.7280105
731,-181784,-2324414,989.1476597
732,-181697,-2324444,990.8425319
733,-181638,-2324426,991.2639585
734,-181622,-2324427,990.9882663
735,-182811,-2324266,972.9182943
736,-182668,-2324210,975.1003787
737,-182661,-2324121,974.2415825
738,-182716,-2324094,973.1394622
739,-182766,-2324000,970.3956144
740,-182825,-2323928,968.8013626
741,-183307,-2323912,969.1057927
742,-183359,-2323751,966.6243279
743,-183387,-2324108,974.3625905
744,-183645,-2324268,979.1771598
745,-183733,-2324036,975.4385008
746,-183897,-2324248,979.0637898
747,-183858,-2324274,979.5575737
748,-183799,-2324346,979.9266913
749,-181914,-2323144,962.4959737
750,-181838,-2323217,963.9317577
751,-182115,-2323736,973.6921562
